,jobID,agency,businessTitle,#ofPositions,jobCategory,salaryRangeFrom,salaryRangeTo,workLocation1
163,308858,DEPT OF ENVIRONMENT PROTECTION,Associate Project Manager III,1,Building Operations & Maintenance,83887.0,113725.0,"182 Joline Ave, Staten Isl"
164,309097,DEPARTMENT OF TRANSPORTATION,Chief of Staff to the Executive Deputy Commissioner,1,"Administration & Human Resources Policy, Research & Analysis",70000.0,120000.0,55 Water St Ny Ny
165,309432,DEPARTMENT OF TRANSPORTATION,Equipment Training Coordinator,1,"Administration & Human Resources Health Public Safety, Inspections, & Enforcement",33875.0,54879.0,55 Water St Ny Ny
166,309977,DEPARTMENT OF TRANSPORTATION,Bridge Operator 3,15,Building Operations & Maintenance,44670.0,56832.0,TO BE DETERMINED
167,311165,DEPARTMENT OF TRANSPORTATION,Director of Plan Examination Unit,1,"Engineering, Architecture, & Planning",74990.0,104182.0,55 Water St Ny Ny
168,311799,DEPARTMENT OF TRANSPORTATION,Electrician,1,Building Operations & Maintenance,373.03,373.03,55 Water St Ny Ny
169,312335,DEPT OF ENVIRONMENT PROTECTION,Dynamic CRM Developer,6,"Technology, Data & Innovation",85823.0,121363.0,59-17 Junction Blvd Corona NY
170,312335,DEPT OF ENVIRONMENT PROTECTION,Dynamic CRM Developer,6,"Technology, Data & Innovation",85823.0,121363.0,59-17 Junction Blvd Corona NY
171,313071,DEPARTMENT OF TRANSPORTATION,Civil Engineer,2,"Engineering, Architecture, & Planning",74990.0,104182.0,"28-11 Queens Plaza No., L.I.C."
172,314644,NYC EMPLOYEES RETIREMENT SYS,Business Analyst,1,"Technology, Data & Innovation",54643.0,150371.0,"335 Adams Street, Brooklyn NY"
173,314644,NYC EMPLOYEES RETIREMENT SYS,Business Analyst,1,"Technology, Data & Innovation",54643.0,150371.0,"335 Adams Street, Brooklyn NY"
174,315419,DEPT OF ENVIRONMENT PROTECTION,EHS Compliance Systems Specialist,1,"Technology, Data & Innovation Policy, Research & Analysis",62493.0,94549.0,59-17 Junction Blvd Corona Ny
175,315419,DEPT OF ENVIRONMENT PROTECTION,EHS Compliance Systems Specialist,1,"Technology, Data & Innovation Policy, Research & Analysis",62493.0,94549.0,59-17 Junction Blvd Corona Ny
176,315503,DEPT OF INFO TECH & TELECOMM,Senior Service Desk Agent,8,"Technology, Data & Innovation",57223.0,75000.0,"Brooklyn, NY"
177,315727,DEPARTMENT OF TRANSPORTATION,Senior Program Manager,1,Administration & Human Resources,48535.0,134433.0,"34-02 Queens Boulevard Long Island City,  N.Y. 11101"
178,315727,DEPARTMENT OF TRANSPORTATION,Senior Program Manager,1,Administration & Human Resources,48535.0,134433.0,"34-02 Queens Boulevard Long Island City,  N.Y. 11101"
179,315940,BOARD OF CORRECTION,Standards Specialist (Monitor),3,"Policy, Research & Analysis Public Safety, Inspections, & Enforcement Social Services",57065.0,65625.0,Rikers Island BOC Office and DOC Facilities (with periodic time at 1 Centre Street)
180,315940,BOARD OF CORRECTION,Standards Specialist (Monitor),3,"Policy, Research & Analysis Public Safety, Inspections, & Enforcement Social Services",57065.0,65625.0,Rikers Island BOC Office and DOC Facilities (with periodic time at 1 Centre Street)
181,315978,DEPT OF ENVIRONMENT PROTECTION,ASSISTANT ELECTRICAL INSPECTOR,1,"Engineering, Architecture, & Planning",53134.0,79726.0,"Wards Island â€“ DEP Plant. CM Trailer Building # 137, 7 Central Road New York, NY 10035."
182,315978,DEPT OF ENVIRONMENT PROTECTION,ASSISTANT ELECTRICAL INSPECTOR,1,"Engineering, Architecture, & Planning",53134.0,79726.0,"Wards Island â€“ DEP Plant. CM Trailer Building # 137, 7 Central Road New York, NY 10035."
183,316959,LAW DEPARTMENT,Office Manager (Brooklyn),1,Legal Affairs,33875.0,54879.0,"1 Metro Tech, Brooklyn Ny"
184,319848,DEPARTMENT OF TRANSPORTATION,Borough Planner,2,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",49990.0,136023.0,55 Water St Ny Ny
185,319848,DEPARTMENT OF TRANSPORTATION,Borough Planner,2,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",49990.0,136023.0,55 Water St Ny Ny
186,321554,DEPT OF ENVIRONMENT PROTECTION,"Deputy Commissioner, Water and Sewer Operations",1,"Engineering, Architecture, & Planning Finance, Accounting, & Procurement Building Operations & Maintenance Public Safety, Inspections, & Enforcement",209585.0,209585.0,"96-05 Horace Harding Expressway, Queens, NY"
187,321554,DEPT OF ENVIRONMENT PROTECTION,"Deputy Commissioner, Water and Sewer Operations",1,"Engineering, Architecture, & Planning Finance, Accounting, & Procurement Building Operations & Maintenance Public Safety, Inspections, & Enforcement",209585.0,209585.0,"96-05 Horace Harding Expressway, Queens, NY"
188,329895,DEPARTMENT OF TRANSPORTATION,Engineering Director,2,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",74990.0,104182.0,55 Water St Ny Ny
189,329895,DEPARTMENT OF TRANSPORTATION,Engineering Director,2,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",74990.0,104182.0,55 Water St Ny Ny
190,329899,DEPARTMENT OF TRANSPORTATION,Design Senior Engineer,1,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",74990.0,104182.0,55 Water St Ny Ny
191,329899,DEPARTMENT OF TRANSPORTATION,Design Senior Engineer,1,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",74990.0,104182.0,55 Water St Ny Ny
192,329901,DEPARTMENT OF TRANSPORTATION,Quality Control Senior Engineer,1,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",74990.0,104182.0,55 Water St Ny Ny
193,329901,DEPARTMENT OF TRANSPORTATION,Quality Control Senior Engineer,1,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",74990.0,104182.0,55 Water St Ny Ny
194,329960,DEPARTMENT OF TRANSPORTATION,Engineer - Pedestrian Ramp Enforcement Unit,1,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",74990.0,104182.0,55 Water St Ny Ny
195,329960,DEPARTMENT OF TRANSPORTATION,Engineer - Pedestrian Ramp Enforcement Unit,1,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",74990.0,104182.0,55 Water St Ny Ny
196,329962,DEPARTMENT OF TRANSPORTATION,Metrics and Reporting Engineer,1,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",63074.0,91347.0,55 Water St Ny Ny
197,329962,DEPARTMENT OF TRANSPORTATION,Metrics and Reporting Engineer,1,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",63074.0,91347.0,55 Water St Ny Ny
198,332660,LAW DEPARTMENT,Personnel Associate,2,Administration & Human Resources Legal Affairs,58152.0,74479.0,"100 Church St., N.Y."
199,332660,LAW DEPARTMENT,Personnel Associate,2,Administration & Human Resources Legal Affairs,58152.0,74479.0,"100 Church St., N.Y."
200,333268,DEPARTMENT OF TRANSPORTATION,EEO Investigator,1,"Administration & Human Resources Policy, Research & Analysis",58716.0,89638.0,59 Maiden Lane
201,333268,DEPARTMENT OF TRANSPORTATION,EEO Investigator,1,"Administration & Human Resources Policy, Research & Analysis",58716.0,89638.0,59 Maiden Lane
202,334495,DEPT OF ENVIRONMENT PROTECTION,Budget Analyst,1,"Finance, Accounting, & Procurement",53134.0,74479.0,"59-17 Junction Blvd, Corona NY"
203,334495,DEPT OF ENVIRONMENT PROTECTION,Budget Analyst,1,"Finance, Accounting, & Procurement",53134.0,74479.0,"59-17 Junction Blvd, Corona NY"
204,336912,DEPT OF ENVIRONMENT PROTECTION,"Senior Policy Advisor, Energy Finance and Affordability",1,"Policy, Research & Analysis",54643.0,105000.0,"253 Broadway, New York NY"
205,336912,DEPT OF ENVIRONMENT PROTECTION,"Senior Policy Advisor, Energy Finance and Affordability",1,"Policy, Research & Analysis",54643.0,105000.0,"253 Broadway, New York NY"
206,339461,DEPT OF ENVIRONMENT PROTECTION,Associate Water Use Inspector II,2,"Health Building Operations & Maintenance Public Safety, Inspections, & Enforcement",57148.0,73039.0,96-05 Horace Harding Expressway
207,340450,DEPT OF ENVIRONMENT PROTECTION,Stationary Engineer (Electric),1,"Engineering, Architecture, & Planning",363.92,363.92,CITYWIDE
208,340450,DEPT OF ENVIRONMENT PROTECTION,Stationary Engineer (Electric),1,"Engineering, Architecture, & Planning",363.92,363.92,CITYWIDE
209,340472,DEPT OF ENVIRONMENT PROTECTION,Bureau Chief Contracting Officer,1,"Finance, Accounting, & Procurement",58675.0,156793.0,"96-05 Horace Harding Expway, 2nd Floor, Corona, NY 11368"
210,340531,DEPT OF INFO TECH & TELECOMM,"Director, Enterprise SaaS Solutions Delivery",1,"Technology, Data & Innovation",54643.0,150000.0,"Brooklyn, NY"
211,340770,DEPT OF INFO TECH & TELECOMM,"Manager, IT Inventory Management",1,"Technology, Data & Innovation",79471.0,100000.0,"Brooklyn, NY"
212,340984,DEPT OF ENVIRONMENT PROTECTION,Associate Water Use Inspector II- Brooklyn,1,"Building Operations & Maintenance Public Safety, Inspections, & Enforcement",57148.0,73039.0,96-05 Horace Harding Expressway
213,340991,DEPT OF ENVIRONMENT PROTECTION,Associate Water Use Inspector I-Universal Metering,1,"Building Operations & Maintenance Public Safety, Inspections, & Enforcement",56114.0,70213.0,59-17 Junction Blvd Corona NY
214,341281,DEPT OF ENVIRONMENT PROTECTION,Senior Counsel,1,Legal Affairs,54643.0,150371.0,"59-17 Junction Blvd, Corona NY"
215,341281,DEPT OF ENVIRONMENT PROTECTION,Senior Counsel,1,Legal Affairs,54643.0,150371.0,"59-17 Junction Blvd, Corona NY"
216,341681,DEPARTMENT OF TRANSPORTATION,Traffic Device Maintainer,2,"Public Safety, Inspections, & Enforcement",45270.0,59534.0,NYC - All Boroughs
217,341681,DEPARTMENT OF TRANSPORTATION,Traffic Device Maintainer,2,"Public Safety, Inspections, & Enforcement",45270.0,59534.0,NYC - All Boroughs
218,342149,DEPT OF ENVIRONMENT PROTECTION,Budget Analyst,2,"Finance, Accounting, & Procurement",52143.0,65000.0,59-17 Junction Blvd Corona NY
219,342149,DEPT OF ENVIRONMENT PROTECTION,Budget Analyst,2,"Finance, Accounting, & Procurement",52143.0,65000.0,59-17 Junction Blvd Corona NY
220,343413,TAXI & LIMOUSINE COMMISSION,Outreach Intern,4,"Policy, Research & Analysis",13.5,17.9,"33 Beaver St, New York Ny"
221,343413,TAXI & LIMOUSINE COMMISSION,Outreach Intern,4,"Policy, Research & Analysis",13.5,17.9,"33 Beaver St, New York Ny"
222,344951,DEPT OF ENVIRONMENT PROTECTION,Clerical Associate III,8,Communications & Intergovernmental Affairs,33875.0,54879.0,CITIWIDE
223,345071,DEPT OF ENVIRONMENT PROTECTION,Clerical Associate III,8,Communications & Intergovernmental Affairs,33875.0,54879.0,CITIWIDE
224,345071,DEPT OF ENVIRONMENT PROTECTION,Clerical Associate III,8,Communications & Intergovernmental Affairs,33875.0,54879.0,CITIWIDE
225,345812,NYC EMPLOYEES RETIREMENT SYS,UNIT MANAGER,1,"Technology, Data & Innovation",125000.0,140000.0,"335 Adams Street, Brooklyn NY"
226,345812,NYC EMPLOYEES RETIREMENT SYS,UNIT MANAGER,1,"Technology, Data & Innovation",125000.0,140000.0,"335 Adams Street, Brooklyn NY"
227,347064,DEPT OF ENVIRONMENT PROTECTION,"Director, Business Enterprise Systems",1,"Engineering, Architecture, & Planning",75338.0,194395.0,"96-05 Horace Harding Expway, 2nd Floor, Corona, NY 11368"
228,347064,DEPT OF ENVIRONMENT PROTECTION,"Director, Business Enterprise Systems",1,"Engineering, Architecture, & Planning",75338.0,194395.0,"96-05 Horace Harding Expway, 2nd Floor, Corona, NY 11368"
229,347288,DEPT OF ENVIRONMENT PROTECTION,Human Resources Generalist,2,Administration & Human Resources,56798.0,71794.0,"59-17 Junction Blvd, Corona NY"
230,347293,DEPT OF ENVIRONMENT PROTECTION,Director of Recruitment,1,Administration & Human Resources,78000.0,85000.0,"59-17 Junction Blvd, Corona NY"
231,347576,DEPARTMENT OF TRANSPORTATION,ASSISTANT HIGHWAY TRANSPORTATION SPECIALIST,1,"Engineering, Architecture, & Planning",45919.0,67556.0,"34-02 Queens Boulevard Long Island City, N.Y. 11101"
232,347576,DEPARTMENT OF TRANSPORTATION,ASSISTANT HIGHWAY TRANSPORTATION SPECIALIST,1,"Engineering, Architecture, & Planning",45919.0,67556.0,"34-02 Queens Boulevard Long Island City, N.Y. 11101"
233,347591,DEPT OF ENVIRONMENT PROTECTION,POLICY ADVISOR,1,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Engineering, Architecture, & Planning Policy, Research & Analysis",83000.0,88213.0,253 Broadway New York NY 10007
234,347591,DEPT OF ENVIRONMENT PROTECTION,POLICY ADVISOR,1,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Engineering, Architecture, & Planning Policy, Research & Analysis",83000.0,88213.0,253 Broadway New York NY 10007
235,347653,DEPARTMENT OF TRANSPORTATION,PARKING ANALYST ASSISTANT,1,"Policy, Research & Analysis",45919.0,67556.0,"34-02 Queens Boulevard Long Island City, N.Y. 11101"
236,347653,DEPARTMENT OF TRANSPORTATION,PARKING ANALYST ASSISTANT,1,"Policy, Research & Analysis",45919.0,67556.0,"34-02 Queens Boulevard Long Island City, N.Y. 11101"
237,347833,DEPT OF ENVIRONMENT PROTECTION,Director of Legislative Affairs,1,Communications & Intergovernmental Affairs,100000.0,140000.0,"59-17 Junction Blvd, Corona NY"
238,349028,OFFICE OF MANAGEMENT & BUDGET,ANALYSTS  ADMINISTRATIVE AGENCIES,3,"Finance, Accounting, & Procurement Policy, Research & Analysis",43618.0,58162.0,255 Greenwich Street
239,349028,OFFICE OF MANAGEMENT & BUDGET,ANALYSTS  ADMINISTRATIVE AGENCIES,3,"Finance, Accounting, & Procurement Policy, Research & Analysis",43618.0,58162.0,255 Greenwich Street
240,349350,DEPT OF ENVIRONMENT PROTECTION,DEPUTY DIRECTOR OF CAPITAL BUDGET,1,"Finance, Accounting, & Procurement",48535.0,120000.0,"59-17 Junction Blvd, Corona NY"
241,349350,DEPT OF ENVIRONMENT PROTECTION,DEPUTY DIRECTOR OF CAPITAL BUDGET,1,"Finance, Accounting, & Procurement",48535.0,120000.0,"59-17 Junction Blvd, Corona NY"
242,349425,DEPT OF ENVIRONMENT PROTECTION,PROCUREMENT/NEGOTIATIONS ATTORNEY,1,"Legal Affairs Policy, Research & Analysis",66326.0,99394.0,"59-17 Junction Blvd Flushing, NY 11373"
243,349425,DEPT OF ENVIRONMENT PROTECTION,PROCUREMENT/NEGOTIATIONS ATTORNEY,1,"Legal Affairs Policy, Research & Analysis",66326.0,99394.0,"59-17 Junction Blvd Flushing, NY 11373"
244,349565,DEPT OF ENVIRONMENT PROTECTION,OFFICE LIAISON,1,Administration & Human Resources Communications & Intergovernmental Affairs,37251.0,58478.0,"59-17 Junction Blvd Flushing, NY 11373"
245,349565,DEPT OF ENVIRONMENT PROTECTION,OFFICE LIAISON,1,Administration & Human Resources Communications & Intergovernmental Affairs,37251.0,58478.0,"59-17 Junction Blvd Flushing, NY 11373"
246,349573,DEPT OF ENVIRONMENT PROTECTION,CONTRACT ADMINISTRATOR,2,"Finance, Accounting, & Procurement",47450.0,76677.0,"59-17 Junction Blvd Flushing, NY 11373"
247,349573,DEPT OF ENVIRONMENT PROTECTION,CONTRACT ADMINISTRATOR,2,"Finance, Accounting, & Procurement",47450.0,76677.0,"59-17 Junction Blvd Flushing, NY 11373"
248,349677,DEPT OF ENVIRONMENT PROTECTION,CONTRACTS ATTORNEY,1,"Legal Affairs Policy, Research & Analysis",57944.0,70353.0,59-17 Junction Blvd Flushing NY 11373
249,349677,DEPT OF ENVIRONMENT PROTECTION,CONTRACTS ATTORNEY,1,"Legal Affairs Policy, Research & Analysis",57944.0,70353.0,59-17 Junction Blvd Flushing NY 11373
250,351735,DEPARTMENT OF TRANSPORTATION,Civil Engineer 1,10,"Engineering, Architecture, & Planning",63074.0,91347.0,TO BE DETERMINED
251,351735,DEPARTMENT OF TRANSPORTATION,Civil Engineer 1,10,"Engineering, Architecture, & Planning",63074.0,91347.0,TO BE DETERMINED
252,354129,OFFICE OF MANAGEMENT & BUDGET,ANALYST  PARKS,2,"Finance, Accounting, & Procurement Policy, Research & Analysis",43618.0,65433.0,255 Greenwich Street
253,354129,OFFICE OF MANAGEMENT & BUDGET,ANALYST  PARKS,2,"Finance, Accounting, & Procurement Policy, Research & Analysis",43618.0,65433.0,255 Greenwich Street
254,354199,DEPT OF ENVIRONMENT PROTECTION,Network Support Engineer,2,"Technology, Data & Innovation",67643.0,105581.0,59-17 Junction Blvd Corona NY
255,354199,DEPT OF ENVIRONMENT PROTECTION,Network Support Engineer,2,"Technology, Data & Innovation",67643.0,105581.0,59-17 Junction Blvd Corona NY
256,354675,DEPT OF INFO TECH & TELECOMM,PSAC Facility Operations Manager,1,"Technology, Data & Innovation",92065.0,115000.0,"Brooklyn, NY"
257,354733,LAW DEPARTMENT,Clerical Associate,29,"Administration & Human Resources Constituent Services & Community Programs Policy, Research & Analysis",33875.0,54879.0,Bronx - 900 Sheridan Avenue Brooklyn - 350 Jay Street Queens - 151-20 Jamaica Avenue Manhattan - 60 Lafayette Street and 100 Church Street Staten Island - 60 Bay Street
258,355649,DEPT OF ENVIRONMENT PROTECTION,Financial Auditor,1,"Finance, Accounting, & Procurement Policy, Research & Analysis",52143.0,65000.0,"59-17 Junction Blvd, Corona NY"
259,355649,DEPT OF ENVIRONMENT PROTECTION,Financial Auditor,1,"Finance, Accounting, & Procurement Policy, Research & Analysis",52143.0,65000.0,"59-17 Junction Blvd, Corona NY"
260,355715,DEPT OF INFO TECH & TELECOMM,Senior Systems Engineer (Citrix),1,"Technology, Data & Innovation",85823.0,103000.0,"Brooklyn, NY"
261,355730,DEPARTMENT OF TRANSPORTATION,Civil Engineer 2,4,"Engineering, Architecture, & Planning",74990.0,104182.0,"59 Maiden Lane, NY, NY"
262,355730,DEPARTMENT OF TRANSPORTATION,Civil Engineer 2,4,"Engineering, Architecture, & Planning",74990.0,104182.0,"59 Maiden Lane, NY, NY"
263,355745,DEPARTMENT OF TRANSPORTATION,Civil Engineer 3,2,"Engineering, Architecture, & Planning",83887.0,113725.0,"59 Maiden Lane, NY, NY"
264,355745,DEPARTMENT OF TRANSPORTATION,Civil Engineer 3,2,"Engineering, Architecture, & Planning",83887.0,113725.0,"59 Maiden Lane, NY, NY"
265,356682,DEPT OF DESIGN & CONSTRUCTION,Director,1,"Engineering, Architecture, & Planning",60435.0,161497.0,"30-30 Thomson Avenue, LIC, NY"
266,356713,DEPARTMENT OF TRANSPORTATION,Civil Engineer 2,5,"Engineering, Architecture, & Planning",74990.0,104182.0,"55 Water Street, NY, NY"
267,356713,DEPARTMENT OF TRANSPORTATION,Civil Engineer 2,5,"Engineering, Architecture, & Planning",74990.0,104182.0,"55 Water Street, NY, NY"
268,356820,DEPARTMENT OF INVESTIGATION,Investigator,1,"Policy, Research & Analysis Public Safety, Inspections, & Enforcement",54165.0,60178.0,80 Maiden Lane
269,356820,DEPARTMENT OF INVESTIGATION,Investigator,1,"Policy, Research & Analysis Public Safety, Inspections, & Enforcement",54165.0,60178.0,80 Maiden Lane
270,356840,HUMAN RIGHTS COMMISSION,Digital Communications Coordinator,1,Communications & Intergovernmental Affairs,60000.0,65000.0,"22 Reade St, NY"
271,356840,HUMAN RIGHTS COMMISSION,Digital Communications Coordinator,1,Communications & Intergovernmental Affairs,60000.0,65000.0,"22 Reade St, NY"
272,356978,DEPARTMENT OF TRANSPORTATION,Assistant Civil Engineer,5,"Engineering, Architecture, & Planning",53134.0,79726.0,TO BE DETERMINED
273,356978,DEPARTMENT OF TRANSPORTATION,Assistant Civil Engineer,5,"Engineering, Architecture, & Planning",53134.0,79726.0,TO BE DETERMINED
274,358147,DEPT OF HEALTH/MENTAL HYGIENE,"Supervising Health Nurse, Bureau of School Health/SH Nursing Services & Prof Dev",1,Health,73576.0,73576.0,"160 W 100th Street, NY, NY"
